Degree,Profession,Age,Gender,Leadership POS,Act Member POS,CGPA,Average Prof Grade,Average Elec Grade,OJT Grade,SS_1,SS_2,SS_3,SS_4,SS_5,SS_6,HS_1,HS_2,HS_3,HS_4,HS_5,HS_6,Soft Skills Ave,Hard Skills Ave,Database Management Skills,Java Programming Skills,Networking Skills,Python Programming Skills,System Design Skills,Web Development Skills,Cybersecurity Skills,Cloud Computing Skills,Data Structures & Algorithms,Machine Learning Skills,Programming Logic Skills,Software Engineering Skills,Artificial Intelligence Skills,Auditing Skills,Budgeting & Analysis Skills,Financial Accounting Skills,Taxation Skills,Risk Management Skills,Financial Management Skills,Leadership & Decision-Making Skills,Marketing Skills,Strategic Planning Skills,Consumer Behavior Analysis,Sales Management Skills,Innovation & Business Planning Skills,Food & Beverage Operations Skills,Front Office & Reservations Skills,Housekeeping Standards Skills,Events & Banquet Coordination Skills,Customer Experience & Guest Relations Skills,Clinical & Patient Care Skills,Pharmacology & Medication Skills,Community Health & Education Skills,Infection Control & Safety Skills,Nursing Assessment & Documentation Skills,Circuit Analysis & Electronics Skills,Embedded Systems Skills,Network & Telecom Skills,RF & Wireless Basics Skills,Technical Troubleshooting Skills,Classroom Management Skills,Curriculum Development Skills,Educational Technology Skills,Teaching Skills,English Communication & Writing Skills,Mathematics Instruction & Reasoning Skills,Filipino Communication & Writing Skills,Child Development & Learning Skills,Foundational Literacy & Numeracy Skills,Technical Knowledge in Degree
BSIT,Web Developer,28,Female,No,No,1.54,83.0,88.2,86.3,61.89,54.02,70.26,63.17,68.27,54.05,84.11,57.69,85.25,84.94,76.53,72.75,61.94,76.88,70.96,73.52,80.17,83.08,70.59,93.22,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,21,Female,Yes,No,3.17,83.2,91.0,78.8,77.47,87.68,70.87,73.95,65.1,85.05,68.56,82.11,78.76,56.83,77.08,66.71,76.69,71.68,67.23,73.62,91.5,65.06,81.84,85.0,74.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,23,Female,No,No,1.5,91.9,83.2,91.7,75.17,63.83,56.6,77.3,86.1,87.9,86.94,58.27,78.47,72.8,55.64,65.81,74.48,69.65,84.63,97.88,79.45,63.38,86.0,62.34,66.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,29,Male,No,Yes,2.41,84.2,84.5,92.5,74.49,84.5,77.96,53.57,65.11,77.91,88.94,76.37,81.33,82.43,63.19,63.37,72.26,75.94,85.04,79.96,83.31,63.43,76.99,73.97,97.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,29,Female,Yes,Yes,2.81,83.9,85.5,91.5,83.47,71.96,55.69,82.45,82.64,62.26,81.71,64.55,86.69,60.16,70.31,88.12,73.08,75.26,64.22,70.63,67.79,58.75,59.49,99.95,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,24,Male,No,Yes,2.89,91.1,93.1,80.9,62.33,81.87,77.06,57.0,77.4,68.15,55.18,57.77,63.96,84.22,74.21,80.45,70.63,69.3,72.78,61.11,94.57,66.43,59.34,69.76,80.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,28,Male,Yes,Yes,1.82,82.0,86.9,93.0,58.74,76.06,70.85,64.98,86.32,71.59,82.52,72.77,55.71,85.57,56.52,68.54,71.42,70.27,68.45,95.82,68.0,59.89,64.75,76.4,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,21,Female,No,Yes,2.87,91.6,95.7,88.0,58.56,56.85,77.78,85.97,53.33,59.26,82.69,86.0,66.05,65.85,68.94,83.54,65.29,75.51,71.26,59.03,92.73,66.01,82.14,59.34,76.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,27,Female,No,No,1.91,84.6,91.7,88.3,80.7,61.6,54.97,67.28,67.5,87.82,61.32,65.28,58.59,66.48,65.35,70.61,69.98,64.6,78.09,62.67,94.35,70.52,78.35,83.53,75.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,22,Female,No,Yes,3.11,84.0,90.5,94.4,53.25,54.42,80.03,65.19,65.78,72.42,76.18,78.77,88.21,68.02,81.71,75.09,65.18,78.0,72.82,93.87,76.19,64.99,61.18,78.6,71.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,22,Female,No,No,1.67,90.6,91.7,99.0,59.21,56.89,54.67,58.22,77.68,87.9,83.37,88.86,89.53,78.37,79.83,74.25,65.76,82.37,66.13,66.4,62.41,77.87,77.61,62.87,92.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,24,Female,Yes,No,2.33,87.2,93.3,89.6,74.03,55.1,63.13,87.99,77.88,70.93,81.92,83.82,57.58,89.03,77.48,70.75,71.51,76.76,77.04,67.65,94.33,79.85,75.91,63.09,85.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,22,Male,No,Yes,1.57,95.1,85.2,99.0,70.68,62.23,54.84,59.07,86.43,61.88,76.88,76.5,58.27,77.43,75.71,75.32,65.85,73.35,62.79,90.81,83.26,67.45,83.87,59.15,82.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,25,Male,No,Yes,2.22,90.8,86.1,98.1,69.39,80.97,76.66,62.71,54.63,54.16,70.39,71.95,62.14,76.23,65.94,80.14,66.42,71.13,78.56,82.1,85.31,61.66,68.38,73.73,94.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,28,Male,Yes,Yes,1.35,95.2,94.1,89.5,86.66,84.48,81.29,85.62,77.96,58.83,60.58,89.86,71.34,85.77,72.41,58.15,79.14,73.02,69.01,70.8,98.43,74.33,59.36,65.88,74.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,29,Male,Yes,No,1.51,85.7,87.1,86.7,53.63,53.84,72.23,65.05,62.39,65.91,70.76,74.24,83.89,76.81,76.39,59.5,62.17,73.6,60.71,68.45,94.01,73.62,68.24,62.04,74.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,23,Female,No,No,1.54,94.5,84.0,99.0,63.47,66.15,74.19,82.33,73.37,70.26,72.84,72.14,74.7,71.62,55.58,66.59,71.63,68.91,61.07,92.66,66.61,83.17,82.42,75.62,74.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,24,Male,No,Yes,2.27,92.1,92.8,86.0,81.58,60.72,72.61,77.22,58.87,67.88,69.66,69.45,62.14,72.56,76.4,71.51,69.81,70.29,81.75,78.37,77.76,72.52,73.7,85.95,93.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,28,Female,No,No,2.44,84.7,85.5,89.7,60.1,87.02,62.71,62.4,59.46,77.38,66.1,67.21,87.68,82.84,64.57,59.27,68.18,71.28,76.95,68.63,92.88,80.91,84.73,80.53,66.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,26,Female,No,No,1.67,93.6,85.8,92.8,61.78,55.93,78.67,60.61,53.83,84.59,62.9,63.15,58.51,66.56,71.53,78.84,65.9,66.92,61.85,96.51,85.38,62.42,76.28,82.66,71.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,26,Female,Yes,Yes,2.52,85.3,92.3,95.9,53.34,85.17,67.04,82.15,85.62,53.31,84.27,82.58,61.52,81.22,85.53,65.13,71.11,76.71,59.05,66.35,95.24,84.0,67.38,70.72,75.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,29,Female,No,Yes,2.83,86.6,92.2,91.6,77.87,52.51,64.14,62.62,76.28,58.95,76.38,77.36,69.19,69.97,66.48,69.03,65.39,71.4,60.67,85.49,92.67,84.2,58.19,68.74,70.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,25,Male,No,No,2.6,82.9,83.7,84.4,66.59,70.09,84.22,77.33,63.2,56.23,87.06,65.33,76.51,62.67,59.67,60.36,69.61,68.6,78.94,74.96,92.18,73.38,71.18,73.05,76.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,22,Female,No,Yes,3.04,83.6,93.6,97.0,59.28,71.32,57.92,82.76,67.91,76.49,80.09,72.11,86.46,70.59,56.95,59.62,69.28,70.97,69.63,73.79,90.03,76.84,66.63,58.61,65.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,22,Male,No,No,2.62,89.6,82.8,96.8,87.5,68.99,62.34,58.48,56.88,75.09,80.53,88.73,68.11,86.2,70.7,87.1,68.21,80.23,68.57,60.25,99.93,82.49,61.72,82.09,61.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,29,Male,Yes,Yes,2.72,95.7,88.5,93.1,67.27,65.65,60.27,68.58,57.58,58.79,85.63,81.79,56.13,78.11,76.52,87.77,63.02,77.66,82.89,64.74,59.88,74.63,70.5,92.45,82.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,27,Female,Yes,Yes,2.72,92.9,84.0,98.9,60.43,84.99,72.74,72.79,79.81,81.46,63.29,85.67,89.5,73.24,69.47,64.63,75.37,74.3,73.59,93.44,78.59,62.9,77.01,73.56,59.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,29,Female,No,No,1.54,87.3,92.6,91.4,82.58,62.83,77.47,81.01,84.93,72.25,88.87,74.51,59.69,63.5,62.12,77.63,76.84,71.05,83.82,81.72,60.59,78.29,63.33,96.03,76.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,29,Male,No,Yes,2.95,86.7,95.4,78.3,85.74,86.63,56.22,87.98,69.24,60.73,76.15,62.16,87.03,74.32,82.14,68.32,74.43,75.02,72.94,68.06,94.69,72.36,71.92,60.76,85.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,24,Female,No,No,1.34,94.1,92.4,79.0,71.92,73.03,77.92,62.63,59.06,60.28,74.94,63.6,74.27,88.02,66.81,81.72,67.47,74.89,71.68,78.26,95.47,70.9,78.52,67.86,61.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,21,Male,Yes,Yes,2.74,87.8,93.8,82.9,77.46,52.33,70.21,65.44,74.24,76.0,76.58,71.91,72.07,55.23,74.31,55.41,69.28,67.59,72.82,65.69,85.37,58.48,80.77,76.87,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,22,Male,Yes,Yes,2.46,85.5,87.0,94.7,54.84,86.53,68.52,60.76,77.1,62.8,83.98,57.82,89.71,77.75,56.11,69.18,68.43,72.43,68.56,93.31,75.83,77.68,60.32,81.67,76.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,29,Male,Yes,Yes,3.01,91.7,89.9,83.7,85.27,76.64,62.09,71.55,75.69,58.46,84.76,55.55,62.25,60.05,83.72,83.73,71.62,71.68,84.01,93.84,73.79,73.87,81.78,76.96,73.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,22,Female,Yes,Yes,2.1,93.7,86.8,94.1,86.37,66.28,79.85,53.07,61.84,87.73,72.17,67.45,87.94,70.11,78.79,78.12,72.52,75.77,60.4,75.32,96.34,77.97,60.3,62.32,77.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,26,Female,Yes,Yes,1.26,86.3,87.0,84.3,56.77,58.75,68.16,71.97,66.69,52.95,67.39,58.26,75.93,66.36,68.48,65.21,62.55,66.94,68.86,60.37,83.23,83.35,85.39,93.81,62.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,25,Female,Yes,Yes,1.58,85.9,86.2,96.3,65.0,85.99,77.95,69.85,74.2,68.48,59.74,55.24,68.85,84.46,68.3,85.18,73.58,70.29,70.33,70.06,96.95,76.23,74.64,66.41,74.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,27,Female,No,No,3.14,92.9,86.6,83.9,80.29,65.14,85.55,59.19,87.9,58.48,81.87,55.94,80.45,88.0,62.34,82.92,72.76,75.25,81.28,59.94,92.53,80.26,76.84,61.9,66.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,27,Female,Yes,No,3.18,88.7,87.6,88.6,85.13,76.9,71.57,80.47,64.94,84.24,73.79,77.34,57.97,81.91,78.02,67.43,77.21,72.74,76.12,59.24,94.3,76.97,69.19,79.08,85.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Software Engineer,22,Female,Yes,Yes,2.12,87.5,92.8,90.4,70.02,64.42,52.88,55.76,66.98,86.62,59.06,87.92,59.96,65.92,70.94,62.24,66.11,67.67,71.52,91.15,70.27,77.51,66.93,66.41,80.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,IT Support Specialist,22,Male,Yes,Yes,2.33,86.6,88.0,87.7,80.72,74.67,58.71,75.66,66.24,78.55,85.91,70.74,70.03,55.16,62.52,64.74,72.43,68.18,77.71,80.29,91.14,80.39,73.03,68.24,63.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,29,Female,No,No,2.39,86.9,93.8,91.0,81.29,77.42,62.71,74.12,55.05,56.82,59.13,65.69,61.41,79.27,72.88,69.64,67.9,68.0,61.86,68.74,63.2,75.79,77.42,95.55,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Web Developer,25,Male,Yes,No,2.89,90.7,94.1,98.0,69.45,59.02,65.82,72.22,75.51,66.73,72.21,79.85,70.53,60.85,74.79,82.86,68.12,73.52,64.17,58.92,64.3,66.08,79.86,94.95,79.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Cybersecurity Analyst,22,Male,No,No,2.31,92.6,92.6,87.3,59.87,67.31,78.5,75.53,60.91,83.49,56.13,64.2,85.18,58.04,85.29,59.11,70.93,67.99,80.73,63.88,78.65,77.3,82.11,75.09,96.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSIT,Network Administrator,24,Male,No,No,2.41,84.4,95.7,84.1,72.62,86.29,70.52,84.41,81.35,56.88,81.25,69.41,57.08,64.71,77.96,79.55,75.34,71.66,61.72,62.09,96.32,64.93,81.62,69.0,61.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
